Date,Open,High,Low,Close,Volume,KDJ,W%R,RSI
2014/10/20,1115000,1117000,1101000,1106000,189535,0.3125,-0.6875,-16999
2014/10/21,1094000,1100000,1081000,1083000,235321,0.105263158,-0.894736842,23001
2014/10/22,1097000,1104000,1090000,1104000,222554,1,0,-20999
2014/10/23,1113000,1113000,1090000,1094000,170118,0.173913043,-0.826086957,10001
2014/10/24,1103000,1112000,1092000,1112000,167569,1,0,-17999
2014/10/27,1101000,1111000,1087000,1095000,167772,0.333333333,-0.666666667,17001
2014/10/28,1090000,1100000,1086000,1091000,124877,0.357142857,-0.642857143,4001
2014/10/29,1100000,1130000,1090000,1130000,274522,1,0,-38999
2014/10/30,1129000,1183000,1115000,1181000,491339,0.970588235,-0.029411765,-50999
2014/10/31,1198000,1250000,1185000,1244000,772463,0.907692308,-0.092307692,-62999
2014/11/3,1250000,1252000,1216000,1235000,269516,0.527777778,-0.472222222,9001
2014/11/4,1219000,1242000,1205000,1217000,260006,0.324324324,-0.675675676,18001
2014/11/5,1215000,1225000,1194000,1202000,203243,0.258064516,-0.741935484,15001
2014/11/6,1198000,1210000,1193000,1204000,171403,0.647058824,-0.352941176,-1999
2014/11/7,1218000,1218000,1195000,1206000,120604,0.47826087,-0.52173913,-1999
2014/11/10,1226000,1269000,1222000,1268000,384058,0.978723404,-0.021276596,-61999
2014/11/11,1255000,1261000,1227000,1231000,242828,0.117647059,-0.882352941,37001
2014/11/12,1231000,1234000,1219000,1230000,181592,0.733333333,-0.266666667,1001
2014/11/13,1228000,1232000,1199000,1200000,230943,0.03030303,-0.96969697,30001
2014/11/14,1201000,1201000,1180000,1194000,212435,0.666666667,-0.333333333,6001
2014/11/17,1190000,1220000,1182000,1205000,193879,0.605263158,-0.394736842,-10999
2014/11/18,1220000,1227000,1215000,1220000,215094,0.416666667,-0.583333333,-14999
2014/11/19,1238000,1238000,1212000,1218000,250055,0.230769231,-0.769230769,2001
2014/11/20,1206000,1220000,1206000,1210000,200483,0.285714286,-0.714285714,8001
2014/11/21,1219000,1226000,1217000,1223000,246727,0.666666667,-0.333333333,-12999
2014/11/24,1247000,1248000,1210000,1220000,205686,0.263157895,-0.736842105,3001
2014/11/25,1224000,1224000,1190000,1190000,356221,0,-1,30001
2014/11/26,1190000,1211000,1182000,1201000,245758,0.655172414,-0.344827586,-10999
2014/11/27,1273000,1301000,1264000,1264000,887556,0,-1,-62999
2014/11/28,1295000,1296000,1274000,1287000,196891,0.590909091,-0.409090909,-22999
2014/12/1,1294000,1298000,1287000,1295000,257337,0.727272727,-0.272727273,-7999
2014/12/2,1295000,1295000,1266000,1295000,184454,1,0,0
2014/12/3,1300000,1301000,1295000,1298000,194710,0.5,-0.5,-2999
2014/12/4,1302000,1303000,1298000,1300000,177427,0.4,-0.6,-1999
2014/12/5,1314000,1314000,1300000,1302000,112756,0.142857143,-0.857142857,-1999
2014/12/8,1303000,1321000,1302000,1319000,158331,0.894736842,-0.105263158,-16999
2014/12/9,1319000,1357000,1319000,1349000,271062,0.789473684,-0.210526316,-29999
2014/12/10,1346000,1346000,1317000,1317000,319556,0,-1,32001
2014/12/11,1317000,1319000,1294000,1305000,409817,0.44,-0.56,12001
2014/12/12,1303000,1304000,1274000,1286000,287945,0.4,-0.6,19001
2014/12/15,1280000,1280000,1260000,1273000,286759,0.65,-0.35,13001
